"","demonimador","numerador","Frequência","Qtd_0_Denom","Qtd_1_Denom","D0N0","D0N1","D1N0","D1N1"
"6451","RMDQ14_v1","RMDQ4_v1","0.36734693877551","171","49","135","36","31","18"
"6452","RMDQ15_v1","RMDQ4_v1","0.161290322580645","189","31","140","49","26","5"
"6453","RMDQ16_v1","RMDQ4_v1","0.297297297297297","183","37","140","43","26","11"
"6454","RMDQ17_v1","RMDQ4_v1","0.387755102040816","171","49","136","35","30","19"
"6455","RMDQ18_v1","RMDQ4_v1","0.361111111111111","184","36","143","41","23","13"
"6456","RMDQ19_v1","RMDQ4_v1","0.25","188","32","142","46","24","8"
"6457","RMDQ20_v1","RMDQ4_v1","0.315789473684211","182","38","140","42","26","12"
"6458","RMDQ21_v1","RMDQ4_v1","0.458333333333333","172","48","140","32","26","22"
"6459","RMDQ22_v1","RMDQ4_v1","0.394736842105263","182","38","143","39","23","15"
"6460","RMDQ23_v1","RMDQ4_v1","0.297297297297297","183","37","140","43","26","11"
"6461","RMDQ24_v1","RMDQ4_v1","0.342857142857143","185","35","143","42","23","12"
"6462","Fuma","RMDQ5_v1","0.388888888888889","148","36","100","48","22","14"
"6463","Cirurgia_coluna","RMDQ5_v1","0.318840579710145","127","69","84","43","47","22"
"6464","Aposentado","RMDQ5_v1","0.441176470588235","150","34","103","47","19","15"
"6465","Desempregado","RMDQ5_v1","0.269230769230769","154","26","99","55","19","7"
"6466","Licenca_Medica","RMDQ5_v1","0.210526315789474","163","19","105","58","15","4"
"6467","Aposentado_Invalidez","RMDQ5_v1","0.5","172","8","113","59","4","4"
"6468","Analg.e9.sicos","RMDQ5_v1","0.387323943661972","57","142","47","10","87","55"
"6469","OutraDoenca","RMDQ5_v1","0.394736842105263","114","76","80","34","46","30"
"6470","Dor_costas","RMDQ5_v1","0.346774193548387","67","124","46","21","81","43"
"6471","Dor_pernas","RMDQ5_v1","0.338461538461538","124","65","82","42","43","22"
"6472","Retornar_trabalho","RMDQ5_v1","0.6","168","20","117","51","8","12"
"6473","Masc","RMDQ5_v1","0.34","71","150","49","22","99","51"
"6474","Fem","RMDQ5_v1","0.309859154929577","150","71","99","51","49","22"
"6475","Casado_Amasiado","RMDQ5_v1","0.37037037037037","102","81","71","31","51","30"
"6476","Solteiro","RMDQ5_v1","0.28","108","75","68","40","54","21"
"6477","Separado_Divorciado","RMDQ5_v1","0.25","175","8","116","59","6","2"
"6478","X4","RMDQ5_v1","0","180","3","119","61","3","0"
"6479","X5","RMDQ5_v1","0.25","179","4","119","60","3","1"
"6480","X6","RMDQ5_v1","0.583333333333333","171","12","117","54","5","7"
"6481","Livrar_costas","RMDQ5_v1","0.351851851851852","16","108","13","3","70","38"
"6482","Livrar_perna","RMDQ5_v1","0.214285714285714","110","14","72","38","11","3"
"6483","Livrar_perda_sens","RMDQ5_v1","0","122","2","81","41","2","0"
"6484","D1","RMDQ5_v1","0","117","1","84","33","1","0"
"6485","D15","RMDQ5_v1","0.142857142857143","111","7","79","32","6","1"
"6486","D16","RMDQ5_v1","0.65","98","20","78","20","7","13"
"6487","D17","RMDQ5_v1","0.2","113","5","81","32","4","1"
"6488","D18","RMDQ5_v1","0.307692307692308","105","13","76","29","9","4"
"6489","D19","RMDQ5_v1","0.5","112","6","82","30","3","3"
"6490","D2","RMDQ5_v1","0.375","110","8","80","30","5","3"
"6491","D20","RMDQ5_v1","0.142857142857143","111","7","79","32","6","1"
"6492","D21","RMDQ5_v1","0.285714285714286","111","7","80","31","5","2"
"6493","D22","RMDQ5_v1","1","117","1","85","32","0","1"
"6494","D23","RMDQ5_v1","0","116","2","83","33","2","0"
"6495","D24","RMDQ5_v1","0.166666666666667","94","24","65","29","20","4"
"6496","D25","RMDQ5_v1","0","115","3","82","33","3","0"
"6497","D26","RMDQ5_v1","0.5","116","2","84","32","1","1"
"6498","D27","RMDQ5_v1","0.5","114","4","83","31","2","2"
"6499","D28","RMDQ5_v1","0.2","113","5","81","32","4","1"
"6500","D29","RMDQ5_v1","0.404761904761905","76","42","60","16","25","17"
"6501","D3","RMDQ5_v1","0.5","116","2","84","32","1","1"
"6502","D30","RMDQ5_v1","0.387096774193548","56","62","47","9","38","24"
"6503","D31","RMDQ5_v1","0.176470588235294","101","17","71","30","14","3"
"6504","D32","RMDQ5_v1","0.432432432432432","81","37","64","17","21","16"
"6505","D33","RMDQ5_v1","0.0833333333333333","106","12","74","32","11","1"
"6506","D34","RMDQ5_v1","0.5","116","2","84","32","1","1"
"6507","D35","RMDQ5_v1","1","117","1","85","32","0","1"
"6508","D36","RMDQ5_v1","0.142857142857143","111","7","79","32","6","1"
"6509","D37","RMDQ5_v1","0.619047619047619","97","21","77","20","8","13"
"6510","D38","RMDQ5_v1","0","115","3","82","33","3","0"
"6511","D39","RMDQ5_v1","0.785714285714286","104","14","82","22","3","11"
"6512","D4","RMDQ5_v1","0.666666666666667","115","3","84","31","1","2"
"6513","D40","RMDQ5_v1","0","113","5","80","33","5","0"
"6514","D41","RMDQ5_v1","0.285714285714286","111","7","80","31","5","2"
"6515","D42","RMDQ5_v1","0.5","116","2","84","32","1","1"
"6516","D43","RMDQ5_v1","0.5","116","2","84","32","1","1"
"6517","D44","RMDQ5_v1","0.378378378378378","81","37","62","19","23","14"
"6518","D45","RMDQ5_v1","0.166666666666667","106","12","75","31","10","2"
"6519","D46","RMDQ5_v1","0.432432432432432","81","37","64","17","21","16"
"6520","D47","RMDQ5_v1","0.25","106","12","76","30","9","3"
"6521","D48","RMDQ5_v1","0.461538461538462","92","26","71","21","14","12"
"6522","D49","RMDQ5_v1","0.153846153846154","105","13","74","31","11","2"
"6523","D5","RMDQ5_v1","0.666666666666667","115","3","84","31","1","2"
"6524","D50","RMDQ5_v1","0","117","1","84","33","1","0"
"6525","D51","RMDQ5_v1","1","117","1","85","32","0","1"
"6526","D52","RMDQ5_v1","0","117","1","84","33","1","0"
"6527","D53","RMDQ5_v1","0","117","1","84","33","1","0"
"6528","D9","RMDQ5_v1","1","117","1","85","32","0","1"
"6529","RMDQ1_v1","RMDQ5_v1","0.529411764705882","134","85","107","27","40","45"
"6530","RMDQ2_v1","RMDQ5_v1","0.544444444444444","129","90","106","23","41","49"
"6531","RMDQ3_v1","RMDQ5_v1","0.9","141","80","140","1","8","72"
"6532","RMDQ4_v1","RMDQ5_v1","0.854545454545454","166","55","140","26","8","47"
"6533","RMDQ5_v1","RMDQ5_v1","1","148","73","148","0","0","73"
"6534","RMDQ6_v1","RMDQ5_v1","0.947368421052632","164","57","145","19","3","54"
"6535","RMDQ7_v1","RMDQ5_v1","0.897435897435897","181","39","144","37","4","35"
"6536","RMDQ8_v1","RMDQ5_v1","1","212","8","148","64","0","8"
"6537","RMDQ9_v1","RMDQ5_v1","0.941176470588235","186","34","146","40","2","32"
"6538","RMDQ10_v1","RMDQ5_v1","0.85","180","40","142","38","6","34"
"6539","RMDQ11_v1","RMDQ5_v1","0.904761904761905","178","42","144","34","4","38"
"6540","RMDQ12_v1","RMDQ5_v1","0.863636363636364","176","44","142","34","6","38"
"6541","RMDQ13_v1","RMDQ5_v1","0.782608695652174","174","46","138","36","10","36"
"6542","RMDQ14_v1","RMDQ5_v1","0.755102040816326","171","49","136","35","12","37"
"6543","RMDQ15_v1","RMDQ5_v1","0.870967741935484","189","31","144","45","4","27"
"6544","RMDQ16_v1","RMDQ5_v1","0.864864864864865","183","37","143","40","5","32"
"6545","RMDQ17_v1","RMDQ5_v1","0.836734693877551","171","49","140","31","8","41"
"6546","RMDQ18_v1","RMDQ5_v1","0.916666666666667","184","36","145","39","3","33"
"6547","RMDQ19_v1","RMDQ5_v1","0.96875","188","32","147","41","1","31"
"6548","RMDQ20_v1","RMDQ5_v1","0.894736842105263","182","38","144","38","4","34"
"6549","RMDQ21_v1","RMDQ5_v1","0.875","172","48","142","30","6","42"
"6550","RMDQ22_v1","RMDQ5_v1","1","182","38","148","34","0","38"
"6551","RMDQ23_v1","RMDQ5_v1","0.918918918918919","183","37","145","38","3","34"
"6552","RMDQ24_v1","RMDQ5_v1","0.971428571428571","185","35","147","38","1","34"
"6553","Fuma","RMDQ6_v1","0.361111111111111","148","36","113","35","23","13"
"6554","Cirurgia_coluna","RMDQ6_v1","0.27536231884058","127","69","97","30","50","19"
"6555","Aposentado","RMDQ6_v1","0.323529411764706","150","34","112","38","23","11"
"6556","Desempregado","RMDQ6_v1","0.230769230769231","154","26","111","43","20","6"
"6557","Licenca_Medica","RMDQ6_v1","0.210526315789474","163","19","118","45","15","4"
"6558","Aposentado_Invalidez","RMDQ6_v1","0.5","172","8","126","46","4","4"
"6559","Analg.e9.sicos","RMDQ6_v1","0.295774647887324","57","142","48","9","100","42"
"6560","OutraDoenca","RMDQ6_v1","0.328947368421053","114","76","89","25","51","25"
"6561","Dor_costas","RMDQ6_v1","0.298387096774194","67","124","56","11","87","37"
"6562","Dor_pernas","RMDQ6_v1","0.276923076923077","124","65","94","30","47","18"
"6563","Retornar_trabalho","RMDQ6_v1","0.45","168","20","129","39","11","9"
"6564","Masc","RMDQ6_v1","0.266666666666667","71","150","54","17","110","40"
"6565","Fem","RMDQ6_v1","0.23943661971831","150","71","110","40","54","17"
"6566","Casado_Amasiado","RMDQ6_v1","0.271604938271605","102","81","76","26","59","22"
"6567","Solteiro","RMDQ6_v1","0.213333333333333","108","75","76","32","59","16"
"6568","Separado_Divorciado","RMDQ6_v1","0.25","175","8","129","46","6","2"
"6569","X4","RMDQ6_v1","0","180","3","132","48","3","0"
"6570","X5","RMDQ6_v1","0.25","179","4","132","47","3","1"
"6571","X6","RMDQ6_v1","0.583333333333333","171","12","130","41","5","7"
"6572","Livrar_costas","RMDQ6_v1","0.277777777777778","16","108","13","3","78","30"
"6573","Livrar_perna","RMDQ6_v1","0.214285714285714","110","14","80","30","11","3"
"6574","Livrar_perda_sens","RMDQ6_v1","0","122","2","89","33","2","0"
"6575","D1","RMDQ6_v1","0","117","1","88","29","1","0"
"6576","D15","RMDQ6_v1","0.142857142857143","111","7","83","28","6","1"
"6577","D16","RMDQ6_v1","0.5","98","20","79","19","10","10"
"6578","D17","RMDQ6_v1","0","113","5","84","29","5","0"
"6579","D18","RMDQ6_v1","0.307692307692308","105","13","80","25","9","4"
"6580","D19","RMDQ6_v1","0.333333333333333","112","6","85","27","4","2"
"6581","D2","RMDQ6_v1","0.375","110","8","84","26","5","3"
"6582","D20","RMDQ6_v1","0.285714285714286","111","7","84","27","5","2"
"6583","D21","RMDQ6_v1","0.285714285714286","111","7","84","27","5","2"
"6584","D22","RMDQ6_v1","1","117","1","89","28","0","1"
"6585","D23","RMDQ6_v1","0","116","2","87","29","2","0"
"6586","D24","RMDQ6_v1","0.0833333333333333","94","24","67","27","22","2"
"6587","D25","RMDQ6_v1","0","115","3","86","29","3","0"
"6588","D26","RMDQ6_v1","0.5","116","2","88","28","1","1"
"6589","D27","RMDQ6_v1","0.5","114","4","87","27","2","2"
"6590","D28","RMDQ6_v1","0.4","113","5","86","27","3","2"
"6591","D29","RMDQ6_v1","0.333333333333333","76","42","61","15","28","14"
"6592","D3","RMDQ6_v1","0.5","116","2","88","28","1","1"
"6593","D30","RMDQ6_v1","0.32258064516129","56","62","47","9","42","20"
"6594","D31","RMDQ6_v1","0.176470588235294","101","17","75","26","14","3"
"6595","D32","RMDQ6_v1","0.351351351351351","81","37","65","16","24","13"
"6596","D33","RMDQ6_v1","0.0833333333333333","106","12","78","28","11","1"
"6597","D34","RMDQ6_v1","0.5","116","2","88","28","1","1"
"6598","D35","RMDQ6_v1","1","117","1","89","28","0","1"
"6599","D36","RMDQ6_v1","0","111","7","82","29","7","0"
"6600","D37","RMDQ6_v1","0.476190476190476","97","21","78","19","11","10"
"6601","D38","RMDQ6_v1","0","115","3","86","29","3","0"
"6602","D39","RMDQ6_v1","0.571428571428571","104","14","83","21","6","8"
"6603","D4","RMDQ6_v1","0.666666666666667","115","3","88","27","1","2"
"6604","D40","RMDQ6_v1","0","113","5","84","29","5","0"
"6605","D41","RMDQ6_v1","0.142857142857143","111","7","83","28","6","1"
"6606","D42","RMDQ6_v1","0.5","116","2","88","28","1","1"
"6607","D43","RMDQ6_v1","1","116","2","89","27","0","2"
"6608","D44","RMDQ6_v1","0.297297297297297","81","37","63","18","26","11"
"6609","D45","RMDQ6_v1","0.0833333333333333","106","12","78","28","11","1"
"6610","D46","RMDQ6_v1","0.324324324324324","81","37","64","17","25","12"
"6611","D47","RMDQ6_v1","0.166666666666667","106","12","79","27","10","2"
"6612","D48","RMDQ6_v1","0.346153846153846","92","26","72","20","17","9"
"6613","D49","RMDQ6_v1","0.0769230769230769","105","13","77","28","12","1"
"6614","D5","RMDQ6_v1","0.333333333333333","115","3","87","28","2","1"
"6615","D50","RMDQ6_v1","0","117","1","88","29","1","0"
"6616","D51","RMDQ6_v1","1","117","1","89","28","0","1"
"6617","D52","RMDQ6_v1","0","117","1","88","29","1","0"
"6618","D53","RMDQ6_v1","1","117","1","89","28","0","1"
"6619","D9","RMDQ6_v1","1","117","1","89","28","0","1"
"6620","RMDQ1_v1","RMDQ6_v1","0.352941176470588","134","85","108","26","55","30"
"6621","RMDQ2_v1","RMDQ6_v1","0.344444444444444","129","90","104","25","59","31"
"6622","RMDQ3_v1","RMDQ6_v1","0.6625","141","80","137","4","27","53"
"6623","RMDQ4_v1","RMDQ6_v1","0.581818181818182","166","55","141","25","23","32"
"6624","RMDQ5_v1","RMDQ6_v1","0.73972602739726","148","73","145","3","19","54"
"6625","RMDQ6_v1","RMDQ6_v1","1","164","57","164","0","0","57"
"6626","RMDQ7_v1","RMDQ6_v1","0.846153846153846","181","39","158","23","6","33"
"6627","RMDQ8_v1","RMDQ6_v1","0.875","212","8","163","49","1","7"
"6628","RMDQ9_v1","RMDQ6_v1","0.970588235294118","186","34","163","23","1","33"
"6629","RMDQ10_v1","RMDQ6_v1","0.875","180","40","159","21","5","35"
"6630","RMDQ11_v1","RMDQ6_v1","0.928571428571429","178","42","161","17","3","39"
"6631","RMDQ12_v1","RMDQ6_v1","0.886363636363636","176","44","159","17","5","39"
"6632","RMDQ13_v1","RMDQ6_v1","0.804347826086957","174","46","155","19","9","37"
"6633","RMDQ14_v1","RMDQ6_v1","0.693877551020408","171","49","149","22","15","34"
"6634","RMDQ15_v1","RMDQ6_v1","0.870967741935484","189","31","160","29","4","27"
"6635","RMDQ16_v1","RMDQ6_v1","0.891891891891892","183","37","160","23","4","33"
"6636","RMDQ17_v1","RMDQ6_v1","0.795918367346939","171","49","154","17","10","39"
"6637","RMDQ18_v1","RMDQ6_v1","0.916666666666667","184","36","161","23","3","33"
"6638","RMDQ19_v1","RMDQ6_v1","0.96875","188","32","163","25","1","31"
"6639","RMDQ20_v1","RMDQ6_v1","0.973684210526316","182","38","163","19","1","37"
"6640","RMDQ21_v1","RMDQ6_v1","0.729166666666667","172","48","151","21","13","35"
"6641","RMDQ22_v1","RMDQ6_v1","1","182","38","164","18","0","38"
"6642","RMDQ23_v1","RMDQ6_v1","0.918918918918919","183","37","161","22","3","34"
"6643","RMDQ24_v1","RMDQ6_v1","1","185","35","164","21","0","35"
"6644","Fuma","RMDQ7_v1","0.333333333333333","147","36","124","23","24","12"
"6645","Cirurgia_coluna","RMDQ7_v1","0.191176470588235","127","68","108","19","55","13"
"6646","Aposentado","RMDQ7_v1","0.212121212121212","150","33","124","26","26","7"
"6647","Desempregado","RMDQ7_v1","0.192307692307692","153","26","125","28","21","5"
"6648","Licenca_Medica","RMDQ7_v1","0.157894736842105","162","19","132","30","16","3"
"6649","Aposentado_Invalidez","RMDQ7_v1","0.5","171","8","142","29","4","4"
"6650","Analg.e9.sicos","RMDQ7_v1","0.226950354609929","57","141","53","4","109","32"
"6651","OutraDoenca","RMDQ7_v1","0.226666666666667","114","75","96","18","58","17"
"6652","Dor_costas","RMDQ7_v1","0.227642276422764","67","123","61","6","95","28"
"6653","Dor_pernas","RMDQ7_v1","0.230769230769231","123","65","104","19","50","15"
"6654","Retornar_trabalho","RMDQ7_v1","0.315789473684211","168","19","140","28","13","6"
"6655","Masc","RMDQ7_v1","0.181208053691275","71","149","59","12","122","27"
"6656","Fem","RMDQ7_v1","0.169014084507042","149","71","122","27","59","12"
"6657","Casado_Amasiado","RMDQ7_v1","0.197530864197531","101","81","84","17","65","16"
"6658","Solteiro","RMDQ7_v1","0.16","107","75","86","21","63","12"
"6659","Separado_Divorciado","RMDQ7_v1","0","175","7","142","33","7","0"
"6660","X4","RMDQ7_v1","0","179","3","146","33","3","0"
"6661","X5","RMDQ7_v1","0.25","178","4","146","32","3","1"
"6662","X6","RMDQ7_v1","0.333333333333333","170","12","141","29","8","4"
"6663","Livrar_costas","RMDQ7_v1","0.224299065420561","16","107","14","2","83","24"
"6664","Livrar_perna","RMDQ7_v1","0.142857142857143","109","14","85","24","12","2"
"6665","Livrar_perda_sens","RMDQ7_v1","0","121","2","95","26","2","0"
"6666","D1","RMDQ7_v1","0","116","1","96","20","1","0"
"6667","D15","RMDQ7_v1","0.142857142857143","110","7","91","19","6","1"
"6668","D16","RMDQ7_v1","0.3","97","20","83","14","14","6"
"6669","D17","RMDQ7_v1","0.2","112","5","93","19","4","1"
"6670","D18","RMDQ7_v1","0.307692307692308","104","13","88","16","9","4"
"6671","D19","RMDQ7_v1","0.333333333333333","111","6","93","18","4","2"
"6672","D2","RMDQ7_v1","0.5","109","8","93","16","4","4"
"6673","D20","RMDQ7_v1","0.142857142857143","110","7","91","19","6","1"
"6674","D21","RMDQ7_v1","0.285714285714286","110","7","92","18","5","2"
"6675","D22","RMDQ7_v1","0","116","1","96","20","1","0"
"6676","D23","RMDQ7_v1","0","115","2","95","20","2","0"
"6677","D24","RMDQ7_v1","0.125","93","24","76","17","21","3"
"6678","D25","RMDQ7_v1","0","114","3","94","20","3","0"
"6679","D26","RMDQ7_v1","0","115","2","95","20","2","0"
"6680","D27","RMDQ7_v1","0.5","113","4","95","18","2","2"
"6681","D28","RMDQ7_v1","0.4","112","5","94","18","3","2"
"6682","D29","RMDQ7_v1","0.214285714285714","75","42","64","11","33","9"
"6683","D3","RMDQ7_v1","0.5","115","2","96","19","1","1"
"6684","D30","RMDQ7_v1","0.213114754098361","56","61","49","7","48","13"
"6685","D31","RMDQ7_v1","0.176470588235294","100","17","83","17","14","3"
"6686","D32","RMDQ7_v1","0.27027027027027","80","37","70","10","27","10"
"6687","D33","RMDQ7_v1","0.0833333333333333","105","12","86","19","11","1"
"6688","D34","RMDQ7_v1","0.5","115","2","96","19","1","1"
"6689","D35","RMDQ7_v1","1","116","1","97","19","0","1"
"6690","D36","RMDQ7_v1","0","110","7","90","20","7","0"
"6691","D37","RMDQ7_v1","0.285714285714286","96","21","82","14","15","6"
"6692","D38","RMDQ7_v1","0","114","3","94","20","3","0"
"6693","D39","RMDQ7_v1","0.285714285714286","103","14","87","16","10","4"
"6694","D4","RMDQ7_v1","0.666666666666667","114","3","96","18","1","2"
"6695","D40","RMDQ7_v1","0","112","5","92","20","5","0"
"6696","D41","RMDQ7_v1","0.142857142857143","110","7","91","19","6","1"
"6697","D42","RMDQ7_v1","0.5","115","2","96","19","1","1"
"6698","D43","RMDQ7_v1","0.5","115","2","96","19","1","1"
"6699","D44","RMDQ7_v1","0.216216216216216","80","37","68","12","29","8"
"6700","D45","RMDQ7_v1","0.166666666666667","105","12","87","18","10","2"
"6701","D46","RMDQ7_v1","0.243243243243243","80","37","69","11","28","9"
"6702","D47","RMDQ7_v1","0.25","105","12","88","17","9","3"
"6703","D48","RMDQ7_v1","0.192307692307692","91","26","76","15","21","5"
"6704","D49","RMDQ7_v1","0.153846153846154","104","13","86","18","11","2"
"6705","D5","RMDQ7_v1","0.666666666666667","114","3","96","18","1","2"
"6706","D50","RMDQ7_v1","0","116","1","96","20","1","0"
"6707","D51","RMDQ7_v1","1","116","1","97","19","0","1"
"6708","D52","RMDQ7_v1","1","116","1","97","19","0","1"
"6709","D53","RMDQ7_v1","1","116","1","97","19","0","1"
"6710","D9","RMDQ7_v1","1","116","1","97","19","0","1"
"6711","RMDQ1_v1","RMDQ7_v1","0.388235294117647","134","85","128","6","52","33"
"6712","RMDQ2_v1","RMDQ7_v1","0.388888888888889","129","90","125","4","55","35"
"6713","RMDQ3_v1","RMDQ7_v1","0.430379746835443","141","79","136","5","45","34"
"6714","RMDQ4_v1","RMDQ7_v1","0.185185185185185","166","54","137","29","44","10"
"6715","RMDQ5_v1","RMDQ7_v1","0.486111111111111","148","72","144","4","37","35"
"6716","RMDQ6_v1","RMDQ7_v1","0.589285714285714","164","56","158","6","23","33"
"6717","RMDQ7_v1","RMDQ7_v1","1","181","39","181","0","0","39"
