"","Binaria","Ordinal","rpb"
"369","Masc","Tempo_dor_pernas","0.0873466611173187"
"370","Masc","Andar_velocidade","0.00145488475866068"
"371","Masc","Dor_costas_VAS","0.229148470614245"
"372","Masc","Dor_pernas_VAS","0.0140716719281578"
"373","Masc","IDADE","0.114204710857951"
"374","Masc","BPI_3_v1","0.07075538998031"
"375","Masc","BPI_4_v1","0.0340941501468695"
"376","Masc","BPI_5_v1","0.0492674923335235"
"377","Masc","BPI_6_v1","0.214187192092253"
"378","Masc","BPI_8_v1","-0.0175521017114562"
"379","Masc","BPI_9a_v1","0.164941071549992"
"380","Masc","BPI_9b_v1","0.243910405611429"
"381","Masc","BPI_9c_v1","0.274145981596485"
"382","Masc","BPI_9d_v1","0.223525168477491"
"383","Masc","BPI_9e_v1","0.338243495829905"
"384","Masc","BPI_9f_v1","0.238165164574426"
"385","Masc","BPI_9g_v1","0.216830256367444"
"386","Masc","Oswestry1_v1","-0.0195039160671169"
"387","Masc","Oswestry2_v1","0.0654486048378951"
"388","Masc","Oswestry3_v1","0.0453724813994973"
"389","Masc","Oswestry4_v1","0.0174822745114921"
"390","Masc","Oswestry5_v1","0.0346281820982621"
"391","Masc","Oswestry6_v1","0.0216254353962512"
"392","Masc","Oswestry7_v1","0.0332765637838166"
"393","Masc","Oswestry8_v1","-0.0212082134369115"
"394","Masc","Oswestry9_v1","-0.0177650786657699"
"395","Masc","Oswestry10_v1","0.0215615421327823"
"396","Masc","Somatoria_Owestry","0.0182926744642465"
"397","Fem","Se_SP_haquantosanos","0.18958486190594"
"398","Fem","QtCirColuna","-0.210601318646411"
"399","Fem","Trabalho_Cansativo","0.0903436989426157"
"400","Fem","Licenca_Tempo","0.9999"
"401","Fem","Tempo_dor_costas","-0.177665578330538"
"402","Fem","Tempo_dor_pernas","-0.0873466611173187"
"403","Fem","Andar_velocidade","-0.00145488475866068"
"404","Fem","Dor_costas_VAS","-0.229148470614245"
"405","Fem","Dor_pernas_VAS","-0.0140716719281578"
"406","Fem","IDADE","-0.114204710857951"
"407","Fem","BPI_3_v1","-0.07075538998031"
"408","Fem","BPI_4_v1","-0.0340941501468695"
"409","Fem","BPI_5_v1","-0.0492674923335235"
"410","Fem","BPI_6_v1","-0.214187192092253"
"411","Fem","BPI_8_v1","0.0175521017114562"
"412","Fem","BPI_9a_v1","-0.164941071549992"
"413","Fem","BPI_9b_v1","-0.243910405611429"
"414","Fem","BPI_9c_v1","-0.274145981596485"
"415","Fem","BPI_9d_v1","-0.223525168477491"
"416","Fem","BPI_9e_v1","-0.338243495829905"
"417","Fem","BPI_9f_v1","-0.238165164574426"
"418","Fem","BPI_9g_v1","-0.216830256367444"
"419","Fem","Oswestry1_v1","0.0195039160671169"
"420","Fem","Oswestry2_v1","-0.0654486048378951"
"421","Fem","Oswestry3_v1","-0.0453724813994973"
"422","Fem","Oswestry4_v1","-0.0174822745114921"
"423","Fem","Oswestry5_v1","-0.0346281820982621"
"424","Fem","Oswestry6_v1","-0.0216254353962512"
"425","Fem","Oswestry7_v1","-0.0332765637838166"
"426","Fem","Oswestry8_v1","0.0212082134369115"
"427","Fem","Oswestry9_v1","0.0177650786657699"
"428","Fem","Oswestry10_v1","-0.0215615421327823"
"429","Fem","Somatoria_Owestry","-0.0182926744642465"
"430","Casado_Amasiado","Se_SP_haquantosanos","0.269210774197823"
"431","Casado_Amasiado","QtCirColuna","-0.119622922149361"
"432","Casado_Amasiado","Trabalho_Cansativo","0.283597579391937"
"433","Casado_Amasiado","Licenca_Tempo","-0.86188902758821"
"434","Casado_Amasiado","Tempo_dor_costas","0.107757636037869"
"435","Casado_Amasiado","Tempo_dor_pernas","0.114238196200257"
"436","Casado_Amasiado","Andar_velocidade","-0.039784816645455"
"437","Casado_Amasiado","Dor_costas_VAS","0.0310085418034939"
"438","Casado_Amasiado","Dor_pernas_VAS","-0.107207059474284"
"439","Casado_Amasiado","IDADE","-0.35275312139268"
"440","Casado_Amasiado","BPI_3_v1","0.0158360465348592"
"441","Casado_Amasiado","BPI_4_v1","0.030795802236727"
"442","Casado_Amasiado","BPI_5_v1","-0.0248589454648985"
"443","Casado_Amasiado","BPI_6_v1","0.0919341766788926"
"444","Casado_Amasiado","BPI_8_v1","0.0472944044931058"
"445","Casado_Amasiado","BPI_9a_v1","-0.269489989197"
"446","Casado_Amasiado","BPI_9b_v1","-0.221601559832144"
"447","Casado_Amasiado","BPI_9c_v1","-0.323579748523521"
"448","Casado_Amasiado","BPI_9d_v1","-0.198029640928171"
"449","Casado_Amasiado","BPI_9e_v1","-0.220456770587985"
"450","Casado_Amasiado","BPI_9f_v1","-0.318044940238188"
"451","Casado_Amasiado","BPI_9g_v1","-0.254117585319103"
"452","Casado_Amasiado","Oswestry1_v1","0.11938588127052"
"453","Casado_Amasiado","Oswestry2_v1","0.0810673889983849"
"454","Casado_Amasiado","Oswestry3_v1","0.100192913828215"
"455","Casado_Amasiado","Oswestry4_v1","0.121417118460034"
"456","Casado_Amasiado","Oswestry5_v1","0.126935893829259"
